,State-County,"1st, 2nd, 3rd","votes1, votes2, votes3","pct1, pct2, pct3","party1, party2, party3"
2612,Massachusetts - Berkshire,Kerry / Bush / Others,47743 / 16806 / 742,73.1% / 25.7% / 1.1%,Democratic / Republican / Others
2613,Massachusetts - Dukes,Kerry / Bush / Others,7265 / 2602 / 130,72.7% / 26.0% / 1.3%,Democratic / Republican / Others
2614,Massachusetts - Hampshire,Kerry / Bush / Others,51680 / 21315 / 1427,69.4% / 28.6% / 1.9%,Democratic / Republican / Others
2615,Massachusetts - Franklin,Kerry / Bush / Others,25550 / 11058 / 773,68.4% / 29.6% / 2.1%,Democratic / Republican / Others
2616,Massachusetts - Middlesex,Kerry / Bush / Others,440862 / 237815 / 10283,64.0% / 34.5% / 1.5%,Democratic / Republican / Others
2617,Massachusetts - Bristol,Kerry / Bush / Others,147854 / 82524 / 2500,63.5% / 35.4% / 1.1%,Democratic / Republican / Others
2618,Massachusetts - Nantucket,Kerry / Bush / Others,3608 / 2040 / 76,63.0% / 35.6% / 1.3%,Democratic / Republican / Others
2619,Massachusetts - Hampden,Kerry / Bush / Others,113710 / 70925 / 2004,60.9% / 38.0% / 1.1%,Democratic / Republican / Others
2620,Massachusetts - Norfolk,Kerry / Bush / Others,199392 / 127763 / 3982,60.2% / 38.6% / 1.2%,Democratic / Republican / Others
2621,Massachusetts - Essex,Kerry / Bush / Others,194068 / 135114 / 4051,58.2% / 40.5% / 1.2%,Democratic / Republican / Others
2622,Massachusetts - Worcester,Kerry / Bush / Others,192142 / 144094 / 4400,56.4% / 42.3% / 1.3%,Democratic / Republican / Others
2623,Massachusetts - Barnstable,Kerry / Bush / Others,72156 / 58527 / 1465,54.6% / 44.3% / 1.1%,Democratic / Republican / Others
2624,Massachusetts - Plymouth,Kerry / Bush / Others,125178 / 105603 / 2516,53.7% / 45.3% / 1.1%,Democratic / Republican / Others
2625,Michigan - Alcona County,Bush / Kerry / Others,3592 / 2871 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2626,Michigan - Alger County,Kerry / Bush / Others,2395 / 2318 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2627,Michigan - Allegan County,Bush / Kerry / Others,34022 / 19355 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2628,Michigan - Alpena County,Bush / Kerry / Others,7665 / 7407 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2629,Michigan - Antrim County,Bush / Kerry / Others,8379 / 5072 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2630,Michigan - Arenac County,Kerry / Bush / Others,4076 / 4071 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2631,Michigan - Baraga County,Bush / Kerry / Others,1977 / 1660 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2632,Michigan - Barry County,Bush / Kerry / Others,18638 / 11312 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2633,Michigan - Bay County,Kerry / Bush / Others,31049 / 25448 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2634,Michigan - Benzie County,Bush / Kerry / Others,5284 / 4383 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2635,Michigan - Berrien County,Bush / Kerry / Others,41076 / 32846 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2636,Michigan - Branch County,Bush / Kerry / Others,10784 / 7004 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2637,Michigan - Calhoun County,Bush / Kerry / Others,32093 / 29891 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2638,Michigan - Cass County,Bush / Kerry / Others,12964 / 9537 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2639,Michigan - Charlevoix County,Bush / Kerry / Others,8214 / 5729 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2640,Michigan - Cheboygan County,Bush / Kerry / Others,7798 / 5941 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2641,Michigan - Chippewa County,Bush / Kerry / Others,9122 / 7203 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2642,Michigan - Clare County,Bush / Kerry / Others,7088 / 6984 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2643,Michigan - Clinton County,Bush / Kerry / Others,21989 / 15483 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2644,Michigan - Crawford County,Bush / Kerry / Others,4017 / 3126 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2645,Michigan - Delta County,Bush / Kerry / Others,9680 / 9381 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2646,Michigan - Dickinson County,Bush / Kerry / Others,7734 / 5650 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2647,Michigan - Eaton County,Bush / Kerry / Others,29781 / 25411 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2648,Michigan - Emmet County,Bush / Kerry / Others,10332 / 6846 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2649,Michigan - Genesee County,Kerry / Bush / Others,128334 / 83870 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2650,Michigan - Gladwin County,Bush / Kerry / Others,6770 / 6343 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2651,Michigan - Gogebic County,Kerry / Bush / Others,4421 / 3935 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2652,Michigan - Grand Traverse County,Bush / Kerry / Others,27446 / 18256 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2653,Michigan - Gratiot County,Bush / Kerry / Others,9834 / 7377 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2654,Michigan - Hillsdale County,Bush / Kerry / Others,12804 / 7123 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2655,Michigan - Houghton County,Bush / Kerry / Others,8889 / 6731 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2656,Michigan - Huron County,Bush / Kerry / Others,9671 / 7629 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2657,Michigan - Ingham County,Kerry / Bush / Others,76877 / 54734 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2658,Michigan - Ionia County,Bush / Kerry / Others,16621 / 10647 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2659,Michigan - Iosco County,Bush / Kerry / Others,7301 / 6557 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2660,Michigan - Iron County,Bush / Kerry / Others,3224 / 3215 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2661,Michigan - Isabella County,Kerry / Bush / Others,12334 / 11754 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2662,Michigan - Jackson County,Bush / Kerry / Others,40029 / 31025 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2663,Michigan - Kalamazoo County,Kerry / Bush / Others,61462 / 57147 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2664,Michigan - Kalkaska County,Bush / Kerry / Others,5084 / 3189 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2665,Michigan - Kent County,Bush / Kerry / Others,171201 / 116909 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2666,Michigan - Keweenaw County,Bush / Kerry / Others,781 / 630 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2667,Michigan - Lake County,Kerry / Bush / Others,2675 / 2503 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2668,Michigan - Lapeer County,Bush / Kerry / Others,25556 / 18086 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2669,Michigan - Leelanau County,Bush / Kerry / Others,7733 / 6048 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2670,Michigan - Lenawee County,Bush / Kerry / Others,25675 / 20787 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2671,Michigan - Livingston County,Bush / Kerry / Others,58860 / 33991 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2672,Michigan - Luce County,Bush / Kerry / Others,1749 / 1045 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2673,Michigan - Mackinac County,Bush / Kerry / Others,3706 / 2819 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2674,Michigan - Macomb County,Bush / Kerry / Others,202166 / 196160 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2675,Michigan - Manistee County,Bush / Kerry / Others,6295 / 6272 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2676,Michigan - Marquette County,Kerry / Bush / Others,17412 / 14690 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2677,Michigan - Mason County,Bush / Kerry / Others,8124 / 6333 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2678,Michigan - Mecosta County,Bush / Kerry / Others,9710 / 7730 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2679,Michigan - Menominee County,Bush / Kerry / Others,5942 / 5326 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2680,Michigan - Midland County,Bush / Kerry / Others,24369 / 18355 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2681,Michigan - Missaukee County,Bush / Kerry / Others,5055 / 2319 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2682,Michigan - Monroe County,Bush / Kerry / Others,37470 / 36089 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2683,Michigan - Montcalm County,Bush / Kerry / Others,14968 / 11471 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2684,Michigan - Montmorency County,Bush / Kerry / Others,3300 / 2196 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2685,Michigan - Muskegon County,Kerry / Bush / Others,44282 / 35302 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2686,Michigan - Newaygo County,Bush / Kerry / Others,13608 / 9057 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2687,Michigan - Oakland County,Kerry / Bush / Others,319387 / 316633 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2688,Michigan - Oceana County,Bush / Kerry / Others,6677 / 5441 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2689,Michigan - Ogemaw County,Bush / Kerry / Others,5454 / 5215 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2690,Michigan - Ontonagon County,Bush / Kerry / Others,2262 / 1863 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2691,Michigan - Osceola County,Bush / Kerry / Others,6599 / 4467 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2692,Michigan - Oscoda County,Bush / Kerry / Others,2570 / 1792 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2693,Michigan - Otsego County,Bush / Kerry / Others,7470 / 4674 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2694,Michigan - Ottawa County,Bush / Kerry / Others,92048 / 35552 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2695,Michigan - Presque Isle County,Bush / Kerry / Others,3982 / 3432 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2696,Michigan - Roscommon County,Bush / Kerry / Others,7364 / 6810 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2697,Michigan - Saginaw County,Kerry / Bush / Others,54887 / 47165 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2698,Michigan - St. Clair County,Bush / Kerry / Others,42740 / 36174 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2699,Michigan - St. Joseph County,Bush / Kerry / Others,15340 / 9648 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2700,Michigan - Sanilac County,Bush / Kerry / Others,12632 / 7883 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2701,Michigan - Schoolcraft County,Bush / Kerry / Others,2267 / 2137 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2702,Michigan - Shiawassee County,Bush / Kerry / Others,19407 / 16881 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2703,Michigan - Tuscola County,Bush / Kerry / Others,15389 / 12631 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2704,Michigan - Van Buren County,Bush / Kerry / Others,17634 / 16151 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2705,Michigan - Washtenaw County,Kerry / Bush / Others,109953 / 61455 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2706,Michigan - Wayne County,Kerry / Bush / Others,600047 / 257750 / 0,NA% / NA% / NA%,Democratic / Republican / Others
2707,Michigan - Wexford County,Bush / Kerry / Others,8966 / 6034 / 0,NA% / NA% / NA%,Republican / Democratic / Others
2708,Minnesota - Aitkin,Bush / Kerry / Others,4768 / 4539 / 145,50.4% / 48.0% / 1.5%,Republican Party / Democratic Party / Others
2709,Minnesota - Anoka,Bush / Kerry / Others,91853 / 80226 / 1987,52.8% / 46.1% / 1.1%,Republican Party / Democratic Party / Others
2710,Minnesota - Becker,Bush / Kerry / Others,9795 / 6756 / 250,58.3% / 40.2% / 1.5%,Republican Party / Democratic Party / Others
2711,Minnesota - Beltrami,Kerry / Bush / Others,10592 / 10237 / 302,50.1% / 48.4% / 1.4%,Democratic Party / Republican Party / Others
2712,Minnesota - Benton,Bush / Kerry / Others,10043 / 8059 / 282,54.6% / 43.8% / 1.5%,Republican Party / Democratic Party / Others
2713,Minnesota - Big Stone,Kerry / Bush / Others,1536 / 1483 / 48,50.1% / 48.4% / 1.6%,Democratic Party / Republican Party / Others
2714,Minnesota - Blue Earth,Kerry / Bush / Others,16865 / 15737 / 517,50.9% / 47.5% / 1.6%,Democratic Party / Republican Party / Others
2715,Minnesota - Brown,Bush / Kerry / Others,8395 / 5158 / 225,60.8% / 37.4% / 1.6%,Republican Party / Democratic Party / Others
2716,Minnesota - Carlton,Kerry / Bush / Others,11462 / 6642 / 230,62.5% / 36.2% / 1.3%,Democratic Party / Republican Party / Others
2717,Minnesota - Carver,Bush / Kerry / Others,28510 / 16456 / 445,62.8% / 36.2% / 1.0%,Republican Party / Democratic Party / Others
2718,Minnesota - Cass,Bush / Kerry / Others,8875 / 6835 / 200,55.8% / 43.0% / 1.3%,Republican Party / Democratic Party / Others
2719,Minnesota - Chippewa,Kerry / Bush / Others,3424 / 3089 / 93,51.8% / 46.8% / 1.4%,Democratic Party / Republican Party / Others
2720,Minnesota - Chisago,Bush / Kerry / Others,15705 / 12219 / 336,55.6% / 43.2% / 1.2%,Republican Party / Democratic Party / Others
2721,Minnesota - Clay,Bush / Kerry / Others,14365 / 12989 / 383,51.8% / 46.8% / 1.4%,Republican Party / Democratic Party / Others
2722,Minnesota - Clearwater,Bush / Kerry / Others,2438 / 1871 / 52,55.9% / 42.9% / 1.2%,Republican Party / Democratic Party / Others
2723,Minnesota - Cook,Kerry / Bush / Others,1733 / 1489 / 81,52.5% / 45.1% / 2.5%,Democratic Party / Republican Party / Others
2724,Minnesota - Cottonwood,Bush / Kerry / Others,3557 / 2726 / 86,55.8% / 42.8% / 1.4%,Republican Party / Democratic Party / Others
2725,Minnesota - Crow Wing,Bush / Kerry / Others,19106 / 14005 / 434,57.0% / 41.7% / 1.3%,Republican Party / Democratic Party / Others
2726,Minnesota - Dakota,Bush / Kerry / Others,108959 / 104635 / 2252,50.5% / 48.5% / 1.0%,Republican Party / Democratic Party / Others
2727,Minnesota - Dodge,Bush / Kerry / Others,5593 / 4117 / 158,56.7% / 41.7% / 1.6%,Republican Party / Democratic Party / Others
2728,Minnesota - Douglas,Bush / Kerry / Others,11793 / 8219 / 297,58.1% / 40.5% / 1.5%,Republican Party / Democratic Party / Others
2729,Minnesota - Faribault,Bush / Kerry / Others,4794 / 3767 / 120,55.2% / 43.4% / 1.4%,Republican Party / Democratic Party / Others
2730,Minnesota - Fillmore,Kerry / Bush / Others,5825 / 5694 / 179,49.8% / 48.7% / 1.5%,Democratic Party / Republican Party / Others
2731,Minnesota - Freeborn,Kerry / Bush / Others,9733 / 7681 / 252,55.1% / 43.5% / 1.4%,Democratic Party / Republican Party / Others
2732,Minnesota - Goodhue,Bush / Kerry / Others,13134 / 12103 / 371,51.3% / 47.3% / 1.4%,Republican Party / Democratic Party / Others
2733,Minnesota - Grant,Bush / Kerry / Others,1893 / 1856 / 70,49.6% / 48.6% / 1.8%,Republican Party / Democratic Party / Others
2734,Minnesota - Hennepin,Kerry / Bush / Others,383841 / 255133 / 8007,59.3% / 39.4% / 1.2%,Democratic Party / Republican Party / Others
2735,Minnesota - Houston,Bush / Kerry / Others,5631 / 5276 / 175,50.8% / 47.6% / 1.6%,Republican Party / Democratic Party / Others
2736,Minnesota - Hubbard,Bush / Kerry / Others,6444 / 4741 / 155,56.8% / 41.8% / 1.4%,Republican Party / Democratic Party / Others
2737,Minnesota - Isanti,Bush / Kerry / Others,11190 / 7883 / 240,57.9% / 40.8% / 1.2%,Republican Party / Democratic Party / Others
2738,Minnesota - Itasca,Kerry / Bush / Others,13290 / 10705 / 372,54.5% / 43.9% / 1.5%,Democratic Party / Republican Party / Others
2739,Minnesota - Jackson,Bush / Kerry / Others,3024 / 2652 / 103,52.3% / 45.9% / 1.8%,Republican Party / Democratic Party / Others
2740,Minnesota - Kanabec,Bush / Kerry / Others,4527 / 3592 / 129,54.9% / 43.5% / 1.6%,Republican Party / Democratic Party / Others
2741,Minnesota - Kandiyohi,Bush / Kerry / Others,11704 / 9337 / 308,54.8% / 43.7% / 1.4%,Republican Party / Democratic Party / Others
2742,Minnesota - Kittson,Kerry / Bush / Others,1333 / 1307 / 42,49.7% / 48.7% / 1.6%,Democratic Party / Republican Party / Others
2743,Minnesota - Koochiching,Kerry / Bush / Others,3662 / 3539 / 108,50.1% / 48.4% / 1.5%,Democratic Party / Republican Party / Others
2744,Minnesota - Lac Qui Parle,Kerry / Bush / Others,2390 / 2093 / 58,52.6% / 46.1% / 1.3%,Democratic Party / Republican Party / Others
2745,Minnesota - Lake,Kerry / Bush / Others,4212 / 2769 / 90,59.6% / 39.2% / 1.3%,Democratic Party / Republican Party / Others
2746,Minnesota - Lake of the Woods,Bush / Kerry / Others,1428 / 921 / 51,59.5% / 38.4% / 2.1%,Republican Party / Democratic Party / Others
2747,Minnesota - Le Sueur,Bush / Kerry / Others,7746 / 6466 / 212,53.7% / 44.8% / 1.5%,Republican Party / Democratic Party / Others
2748,Minnesota - Lincoln,Bush / Kerry / Others,1736 / 1558 / 48,51.9% / 46.6% / 1.4%,Republican Party / Democratic Party / Others
2749,Minnesota - Lyon,Bush / Kerry / Others,7203 / 5292 / 178,56.8% / 41.8% / 1.4%,Republican Party / Democratic Party / Others
2750,Minnesota - McLeod,Bush / Kerry / Others,11407 / 6712 / 293,62.0% / 36.5% / 1.6%,Republican Party / Democratic Party / Others
2751,Minnesota - Mahnomen,Kerry / Bush / Others,1339 / 1132 / 37,53.4% / 45.1% / 1.5%,Democratic Party / Republican Party / Others
2752,Minnesota - Marshall,Bush / Kerry / Others,3187 / 2308 / 67,57.3% / 41.5% / 1.2%,Republican Party / Democratic Party / Others
2753,Minnesota - Martin,Bush / Kerry / Others,6311 / 4590 / 146,57.1% / 41.5% / 1.3%,Republican Party / Democratic Party / Others
2754,Minnesota - Meeker,Bush / Kerry / Others,6854 / 5292 / 188,55.6% / 42.9% / 1.5%,Republican Party / Democratic Party / Others
2755,Minnesota - Mille Lacs,Bush / Kerry / Others,7194 / 5677 / 194,55.1% / 43.5% / 1.5%,Republican Party / Democratic Party / Others
2756,Minnesota - Morrison,Bush / Kerry / Others,9698 / 6794 / 266,57.9% / 40.5% / 1.6%,Republican Party / Democratic Party / Others
2757,Minnesota - Mower,Kerry / Bush / Others,12334 / 7591 / 297,61.0% / 37.5% / 1.5%,Democratic Party / Republican Party / Others
2758,Minnesota - Murray,Bush / Kerry / Others,2719 / 2218 / 61,54.4% / 44.4% / 1.2%,Republican Party / Democratic Party / Others
2759,Minnesota - Nicollet,Kerry / Bush / Others,8797 / 8689 / 255,49.6% / 49.0% / 1.4%,Democratic Party / Republican Party / Others
2760,Minnesota - Nobles,Bush / Kerry / Others,5159 / 3898 / 147,56.1% / 42.4% / 1.6%,Republican Party / Democratic Party / Others
2761,Minnesota - Norman,Kerry / Bush / Others,1954 / 1794 / 62,51.3% / 47.1% / 1.6%,Democratic Party / Republican Party / Others
2762,Minnesota - Olmsted,Bush / Kerry / Others,37371 / 33285 / 919,52.2% / 46.5% / 1.3%,Republican Party / Democratic Party / Others
2763,Minnesota - Otter Tail,Bush / Kerry / Others,19734 / 12038 / 406,61.3% / 37.4% / 1.3%,Republican Party / Democratic Party / Others
2764,Minnesota - Pennington,Bush / Kerry / Others,3767 / 3117 / 133,53.7% / 44.4% / 1.9%,Republican Party / Democratic Party / Others
2765,Minnesota - Pine,Kerry / Bush / Others,7228 / 7033 / 257,49.8% / 48.4% / 1.8%,Democratic Party / Republican Party / Others
2766,Minnesota - Pipestone,Bush / Kerry / Others,3066 / 1900 / 66,60.9% / 37.8% / 1.3%,Republican Party / Democratic Party / Others
2767,Minnesota - Polk,Bush / Kerry / Others,8724 / 6729 / 215,55.7% / 42.9% / 1.4%,Republican Party / Democratic Party / Others
